income,num_people_household,marital_status,age_yrs,gender,id,time_in_us,is_citizen,age_months,years_edu
1,5,,4,1,76752,,1,,
10,6,6,61,1,76753,,1,,
15,2,1,76,1,76754,,1,,
14,6,1,42,2,76755,,1,,
4,4,1,44,1,76756,4,2,,
7,3,4,79,1,76757,8,1,,
6,4,,15,1,76758,,1,,9
14,4,,0,1,76759,,1,1,
6,7,,16,2,76760,,1,,10
4,6,,0,2,76761,,1,10,
6,5,,3,2,76762,,1,,
9,3,,12,2,76763,,1,,5
15,3,1,61,2,76764,7,1,,
5,7,,13,2,76765,,1,,8
6,3,,11,2,76766,,1,,6
8,2,5,25,2,76767,,1,,
3,3,,7,1,76768,,1,,0
6,4,,19,2,76769,2,2,,13
5,7,,7,1,76770,,1,,1
77,6,1,33,1,76771,4,2,,
6,3,,13,2,76772,,1,,6
2,1,5,60,1,76773,,1,,
7,5,,13,2,76774,,1,,6
15,4,,3,2,76775,,1,,
15,6,,5,1,76776,,1,,
14,4,1,29,1,76777,,1,,
14,4,,18,1,76778,,1,,13
5,3,2,71,2,76779,8,1,,
15,5,,7,2,76780,,1,,0
1,7,,1,1,76781,,1,22,
12,4,,2,2,76782,,1,,
2,3,,9,2,76783,,1,,4
2,3,,11,2,76784,,1,,4
,6,6,22,1,76785,,1,,
7,2,,9,2,76786,,1,,3
14,4,,11,1,76787,,1,,5
5,5,,4,1,76788,,1,,
14,2,1,71,2,76789,,1,,
6,4,,6,2,76790,,1,,0
8,4,,15,2,76791,,1,,8
7,6,6,38,2,76792,,1,,
8,4,1,45,2,76793,,1,,
6,2,,12,2,76794,,1,,6
6,5,,11,1,76795,,1,,6
8,5,1,42,2,76796,,1,,
3,2,1,60,2,76797,4,2,,
8,2,,5,2,76798,,1,,
77,4,1,36,1,76799,,1,,
3,4,,18,1,76800,,1,,11
15,3,,0,1,76801,,1,4,
4,4,1,57,1,76802,5,2,,
7,6,,12,1,76803,,1,,6
10,5,,10,1,76804,,1,,4
8,2,3,56,2,76805,,1,,
7,4,,14,2,76806,,1,,7
8,4,1,72,2,76807,,1,,
7,7,,4,2,76808,,1,,
8,2,1,80,1,76809,,1,,
12,3,1,54,2,76810,77,1,,
8,5,5,27,2,76811,5,1,,
15,4,,4,2,76812,,1,,
5,4,1,31,2,76813,4,1,,
15,5,1,62,1,76814,,1,,
77,3,3,44,1,76815,,1,,
2,5,1,30,2,76816,,1,,
8,2,1,54,1,76817,,1,,
8,2,1,80,1,76818,,1,,
15,4,1,54,2,76819,7,2,,
3,2,5,46,1,76820,,1,,
14,3,,18,1,76821,,1,,13
6,5,,16,2,76822,,1,,10
4,3,,6,2,76823,,1,,0
3,1,3,57,2,76824,,1,,
6,6,4,28,1,76825,,1,,
15,5,5,23,1,76826,,1,,
3,5,2,72,2,76827,4,2,,
5,3,1,40,2,76828,3,1,,
5,7,,12,1,76829,,1,,6
15,3,,10,1,76830,,1,,4
7,3,2,80,2,76831,,1,,
14,4,,5,2,76832,,1,,
10,6,,7,2,76833,,1,,1
6,6,,16,2,76834,,1,,10
3,1,6,40,2,76835,,1,,
,4,,3,2,76836,,1,,
15,5,1,40,1,76837,6,1,,
10,6,,2,2,76838,,1,,
5,4,,6,2,76839,,1,,0
3,1,5,61,2,76840,,1,,
15,4,,6,1,76841,,1,,1
14,2,1,62,1,76842,99,1,,
4,5,3,59,1,76843,,1,,
6,5,,4,2,76844,,1,,
15,6,,17,1,76845,,1,,11
8,5,5,26,2,76846,,1,,
15,3,5,35,2,76847,,1,,
4,2,5,31,2,76848,,1,,
5,2,1,79,1,76849,,1,,
15,6,,7,2,76850,,1,,1
,4,6,73,2,76851,9,1,,
8,3,,0,1,76852,,1,2,
15,2,1,80,1,76853,,1,,
15,5,1,36,1,76854,,1,,
5,5,,0,2,76855,,1,8,
6,3,1,20,1,76856,,1,,
10,4,,13,1,76857,,1,,6
5,7,,8,2,76858,,1,,2
15,7,4,32,1,76859,,1,,
7,1,1,60,2,76860,8,1,,
13,4,,3,2,76861,,1,,
14,3,,9,2,76862,,1,,3
15,2,6,39,2,76863,,1,,
5,1,2,80,2,76864,,1,,
12,3,,18,1,76865,,1,,11
8,4,,11,1,76866,,1,,5
9,1,3,51,1,76867,,1,,
6,1,5,55,1,76868,,1,,
13,5,,16,2,76869,,1,,11
4,4,2,80,2,76870,,1,,
9,2,1,70,2,76871,,1,,
7,3,1,66,1,76872,,1,,
5,4,,5,2,76873,,1,,
2,7,,10,1,76874,3,2,,3
6,5,,4,1,76875,,1,,
15,4,,1,1,76876,,1,18,
12,5,3,52,2,76877,,1,,
7,1,5,30,1,76878,,1,,
6,5,,17,2,76879,,1,,13
14,2,1,62,2,76880,,1,,
,6,,11,2,76881,,1,,5
6,1,3,33,2,76882,,1,,
8,6,,7,1,76883,,1,,1
15,4,1,55,2,76884,7,1,,
15,4,1,51,1,76885,,1,,
12,4,1,54,1,76886,7,1,,
14,5,,11,1,76887,,1,,4
9,2,1,80,1,76888,,1,,
14,1,5,65,2,76889,,1,,
12,6,,10,2,76890,3,2,,4
14,7,6,20,2,76891,,1,,
5,6,3,62,1,76892,,1,,
6,1,3,60,2,76893,,1,,
8,2,,18,2,76894,,1,,13
7,6,,14,2,76895,,1,,8
6,4,,4,2,76896,,1,,
,5,,6,1,76897,,1,,0
8,3,,19,1,76898,5,2,,15
9,4,1,60,1,76899,6,1,,
5,5,6,25,2,76900,4,2,,
9,6,1,52,2,76901,,1,,
15,4,1,56,1,76902,,1,,
5,4,1,34,1,76903,,1,,
15,5,,17,2,76904,,1,,12
2,4,3,33,2,76905,,1,,
5,6,,10,2,76906,,1,,3
8,3,1,32,1,76907,,1,,
12,3,6,22,2,76908,,1,,
15,5,,18,2,76909,,1,,13
7,2,,10,2,76910,,1,,4
4,2,1,56,2,76911,,1,,
4,2,1,74,1,76912,5,2,,
5,4,,0,2,76913,,1,3,
,7,4,34,2,76914,,1,,
15,2,1,63,1,76915,,1,,
4,7,,15,1,76916,,1,,9
4,2,2,80,1,76917,,1,,
14,5,,17,1,76918,,1,,11
14,3,1,37,1,76919,,1,,
4,3,6,23,2,76920,,1,,
3,6,5,64,1,76921,9,1,,
15,3,,1,1,76922,,1,15,
15,5,1,33,1,76923,5,1,,
4,6,,19,1,76924,,1,,11
2,2,1,58,2,76925,,1,,
4,4,,2,2,76926,,1,,
6,5,,11,2,76927,,1,,4
15,2,6,57,1,76928,,1,,
15,5,,19,1,76929,,1,,15
1,3,,5,1,76930,,1,,
4,2,1,80,1,76931,,1,,
6,2,1,73,1,76932,,1,,
5,3,,4,2,76933,,1,,
15,5,1,41,1,76934,,1,,
10,2,1,43,1,76935,3,1,,
2,4,,12,2,76936,,1,,5
9,2,3,39,1,76937,,1,,
5,6,,16,2,76938,,1,,10
15,4,,8,2,76939,,1,,2
15,5,5,21,1,76940,,1,,
6,2,1,78,2,76941,,1,,
6,5,1,39,2,76942,6,2,,
15,4,,10,2,76943,,1,,4
2,2,4,64,1,76944,6,1,,
4,3,1,53,2,76945,,1,,
14,3,,3,1,76946,,1,,
1,6,1,35,1,76947,77,2,,
5,5,,11,2,76948,,1,,5
4,5,,14,2,76949,4,2,,8
15,5,1,36,2,76950,,1,,
5,1,2,80,2,76951,8,1,,
14,7,,1,1,76952,,1,18,
15,2,1,41,1,76953,4,2,,
4,1,3,48,1,76954,,1,,
9,6,6,38,1,76955,,1,,
3,3,,16,2,76956,,1,,10
8,7,,7,2,76957,,1,,0
14,6,1,57,2,76958,,1,,
1,4,,12,1,76959,,1,,7
3,2,1,59,1,76960,6,1,,
8,5,,18,1,76961,,1,,15
4,7,,3,2,76962,,1,,
15,3,1,39,1,76963,4,1,,
15,4,,16,1,76964,3,1,,9
15,3,1,35,1,76965,3,2,,
15,3,1,48,2,76966,,1,,
2,3,,3,2,76967,,1,,
6,6,1,34,1,76968,5,2,,
9,2,1,52,1,76969,,1,,
9,5,,19,2,76970,5,1,,14
14,4,,6,1,76971,,1,,0
8,5,1,57,1,76972,6,2,,
15,1,3,65,2,76973,,1,,
9,1,3,38,2,76974,,1,,
77,4,1,53,1,76975,6,1,,
6,4,,12,2,76976,,1,,6
12,2,6,69,1,76977,,1,,
12,4,,18,2,76978,,1,,11
8,6,5,23,2,76979,2,1,,
15,7,,1,2,76980,,1,23,
3,3,,6,2,76981,,1,,0
14,5,,8,2,76982,,1,,2
15,6,,11,1,76983,,1,,5
5,2,1,43,1,76984,,1,,
15,2,1,80,2,76985,,1,,
5,4,,2,1,76986,,1,,
4,6,6,33,2,76987,7,2,,
14,2,1,67,1,76988,,1,,
5,3,,9,2,76989,,1,,3
15,2,5,21,1,76990,,1,,
6,2,1,80,2,76991,9,1,,
15,2,1,67,1,76992,8,1,,
14,6,,16,2,76993,,1,,11
12,2,6,31,2,76994,,1,,
9,5,,15,2,76995,,1,,8
12,5,5,36,1,76996,5,2,,
8,6,,18,1,76997,,1,,11
,4,,14,2,76998,,1,,8
15,4,,19,1,76999,,1,,15
14,2,1,55,2,77000,,1,,
5,5,1,40,2,77001,,1,,
14,5,,16,1,77002,,1,,9
12,5,1,42,1,77003,2,2,,
15,2,2,80,2,77004,,1,,
6,5,,4,1,77005,,1,,
6,3,1,34,2,77006,,1,,
7,4,1,45,2,77007,8,1,,
77,4,1,55,2,77008,,1,,
15,5,,10,1,77009,,1,,4
3,3,3,44,1,77010,,1,,
9,1,3,63,2,77011,,1,,
15,2,1,80,1,77012,,1,,
15,5,5,25,1,77013,,1,,
8,1,5,52,2,77014,,1,,
15,2,1,67,2,77015,7,1,,
6,2,5,20,2,77016,,1,,
9,3,1,34,1,77017,,1,,
15,4,,4,2,77018,,1,,
6,4,5,28,2,77019,,1,,
8,5,1,47,1,77020,,1,,
6,1,5,43,1,77021,,1,,
3,2,5,54,1,77022,,1,,
9,1,2,65,2,77023,,1,,
10,4,1,25,1,77024,,1,,
9,5,1,55,1,77025,2,2,,
14,4,,14,2,77026,,1,,7
12,2,,0,1,77027,,1,4,
2,5,6,54,1,77028,,1,,
2,1,5,48,1,77029,5,2,,
4,1,3,70,1,77030,,1,,
2,4,,6,1,77031,,1,,1
15,4,1,57,2,77032,,1,,
7,3,5,21,1,77033,,1,,
6,7,,1,1,77034,,1,23,
8,4,1,64,1,77035,,1,,
5,6,,12,1,77036,2,2,,6
8,7,,9,2,77037,,1,,2
77,4,,9,1,77038,,1,,3
4,5,,16,2,77039,,1,,9
8,2,1,80,2,77040,,1,,
7,2,1,73,1,77041,,1,,
6,3,,6,1,77042,,1,,0
4,3,1,60,2,77043,,1,,
5,3,,2,1,77044,,1,,
4,2,3,30,1,77045,,1,,
7,2,1,62,1,77046,,1,,
7,1,5,28,1,77047,,1,,
1,4,,1,2,77048,,1,19,
8,3,2,66,2,77049,2,2,,
3,4,1,31,1,77050,,1,,
3,3,6,21,2,77051,4,2,,
4,6,,12,2,77052,,1,,6
5,3,,8,1,77053,,1,,2
15,3,1,54,1,77054,8,1,,
4,2,1,45,2,77055,,1,,
6,4,,16,1,77056,,1,,10
7,2,1,80,2,77057,,1,,
14,4,,17,2,77058,,1,,11
6,3,,6,2,77059,,1,,2
12,5,1,72,2,77060,,1,,
6,6,,3,2,77061,,1,,
8,4,,1,1,77062,,1,15,
7,3,1,69,2,77063,,1,,
14,5,,2,1,77064,,1,,
5,6,,6,1,77065,,1,,0
,4,4,62,2,77066,6,1,,
8,2,1,67,2,77067,,1,,
7,3,,15,1,77068,,1,,7
15,6,,0,2,77069,,1,2,
6,4,1,30,1,77070,,1,,
10,5,,14,1,77071,,1,,9
2,1,3,70,1,77072,,1,,
3,1,3,67,2,77073,,1,,
7,1,4,58,1,77074,,1,,
15,4,1,42,2,77075,,1,,
14,3,1,35,1,77076,,1,,
12,5,4,50,1,77077,,1,,
6,5,,4,2,77078,,1,,
9,3,,2,1,77079,,1,,
3,4,1,26,2,77080,,1,,
9,3,1,67,1,77081,,1,,
14,2,1,25,2,77082,,1,,
8,3,5,77,2,77083,,1,,
6,7,,3,2,77084,,1,,
4,3,,0,2,77085,,1,2,
2,4,,12,2,77086,,1,,8
5,7,,10,1,77087,,1,,4
8,6,,7,2,77088,,1,,1
1,4,,4,1,77089,,1,,
8,1,3,43,2,77090,,1,,
77,5,1,31,2,77091,,1,,
4,6,,3,1,77092,,1,,
6,5,,2,2,77093,,1,,
9,2,1,57,2,77094,9,1,,
15,2,1,46,1,77095,,1,,
3,1,2,75,2,77096,8,1,,
4,3,5,25,1,77097,,1,,
15,2,3,34,1,77098,,1,,
4,7,,14,1,77099,,1,,8
10,3,1,63,1,77100,8,1,,
14,3,1,62,2,77101,,1,,
5,3,,12,1,77102,,1,,4
8,4,1,53,2,77103,4,2,,
7,5,,13,2,77104,,1,,7
4,2,1,76,1,77105,,1,,
3,3,,6,1,77106,,1,,0
2,3,,7,2,77107,,1,,0
6,5,,19,1,77108,,1,,12
7,6,1,38,1,77109,6,1,,
4,4,,3,1,77110,,1,,
4,3,1,61,1,77111,,1,,
6,4,1,27,2,77112,4,2,,
15,2,1,58,2,77113,6,1,,
9,2,1,73,2,77114,,1,,
15,6,,5,2,77115,,1,,
6,4,6,21,1,77116,,1,,
15,5,,11,2,77117,,1,,6
15,5,,1,2,77118,,1,21,
13,6,,15,1,77119,,1,,10
7,2,5,56,2,77120,,1,,
14,1,3,42,2,77121,,1,,
7,4,,14,2,77122,,1,,8
8,2,3,50,2,77123,9,1,,
14,6,,9,2,77124,,1,,3
5,4,,6,1,77125,,1,,1
6,2,1,70,2,77126,,1,,
1,7,1,41,2,77127,,1,,
14,4,,19,1,77128,,1,,11
2,5,,10,2,77129,,1,,3
15,5,,16,1,77130,,1,,8
15,3,3,42,2,77131,,1,,
15,7,5,25,1,77132,,1,,
6,5,,2,2,77133,,1,,
4,6,,7,1,77134,,1,,1
4,6,,10,1,77135,,1,,3
6,2,6,22,2,77136,,1,,
4,5,,5,2,77137,,1,,
8,4,,15,2,77138,,1,,8
3,1,2,71,2,77139,9,1,,
7,1,3,58,1,77140,,1,,
6,5,4,42,2,77141,4,2,,
13,1,3,68,1,77142,,1,,
8,5,,2,2,77143,,1,,
3,3,5,27,2,77144,,1,,
,4,1,43,1,77145,,1,,
8,7,,2,1,77146,,1,,
9,4,1,45,1,77147,5,1,,
4,6,,4,1,77148,,1,,
5,6,,11,1,77149,,1,,5
15,6,1,31,1,77150,,1,,
4,2,1,34,1,77151,,1,,
6,5,,10,1,77152,,1,,5
7,7,1,29,2,77153,,1,,
7,4,2,58,2,77154,,1,,
3,7,5,22,1,77155,,1,,
8,6,5,30,1,77156,,1,,
15,3,1,47,2,77157,,1,,
5,7,1,20,1,77158,,1,,
8,3,1,38,2,77159,3,2,,
7,4,1,52,1,77160,,1,,
14,2,1,28,2,77161,,1,,
3,1,4,72,2,77162,,1,,
7,6,2,66,2,77163,7,2,,
5,7,1,56,2,77164,7,1,,
15,4,,10,1,77165,,1,,4
15,4,,2,2,77166,,1,,
2,2,1,40,2,77167,4,2,,
8,1,2,80,2,77168,,1,,
4,5,,10,1,77169,,1,,4
14,4,1,58,2,77170,6,1,,
6,3,2,69,2,77171,6,1,,
77,4,1,42,1,77172,6,1,,
15,7,,16,2,77173,,1,,10
12,4,5,22,1,77174,,1,,
12,4,,4,2,77175,,1,,
14,7,1,41,2,77176,6,2,,
14,2,1,48,1,77177,,1,,
5,2,1,80,2,77178,,1,,
8,7,1,67,2,77179,8,1,,
14,5,,9,1,77180,,1,,3
15,4,,4,1,77181,,1,,
9,6,,9,1,77182,,1,,2
5,7,,5,2,77183,,1,,
14,5,,2,2,77184,,1,,
15,3,5,51,2,77185,,1,,
15,4,,7,1,77186,,1,,0
7,1,5,80,2,77187,,1,,
9,5,,8,1,77188,,1,,1
2,1,3,56,2,77189,,1,,
14,5,,4,1,77190,,1,,
2,1,2,80,2,77191,99,2,,
7,5,1,57,1,77192,,1,,
6,5,,12,2,77193,,1,,5
3,2,5,60,1,77194,,1,,
8,4,1,47,2,77195,1,2,,
9,7,1,41,1,77196,,1,,
12,4,5,47,2,77197,,1,,
3,2,1,70,2,77198,6,1,,
2,2,3,54,2,77199,,1,,
5,1,5,68,2,77200,,1,,
,7,,14,1,77201,,1,,7
1,7,,11,1,77202,,1,,4
2,5,,11,2,77203,,1,,5
3,2,,7,2,77204,,1,,2
14,2,1,57,2,77205,5,2,,
14,4,5,20,2,77206,,1,,
1,7,,14,1,77207,,1,,8
8,5,,18,1,77208,,1,,13
4,3,5,24,2,77209,,1,,
99,5,,13,1,77210,,1,,6
2,1,2,73,1,77211,4,1,,
6,2,2,80,1,77212,,1,,
14,1,5,24,1,77213,,1,,
6,6,,12,1,77214,,1,,6
7,6,1,38,1,77215,7,1,,
3,7,,1,1,77216,,1,19,
10,2,6,20,2,77217,,1,,
14,6,,5,2,77218,2,2,,
8,2,,3,2,77219,,1,,
2,3,5,25,2,77220,,1,,
4,2,1,39,2,77221,,1,,
5,3,,7,1,77222,,1,,1
6,3,1,65,2,77223,9,1,,
15,5,5,22,2,77224,,1,,
12,2,5,43,1,77225,,1,,
7,3,,15,2,77226,,1,,9
10,6,,4,2,77227,,1,,
10,3,1,27,1,77228,,1,,
15,5,1,48,1,77229,,1,,
15,3,1,59,1,77230,5,1,,
14,3,,0,1,77231,,1,7,
7,2,1,73,1,77232,,1,,
8,5,,1,2,77233,,1,12,
6,1,5,24,2,77234,,1,,
7,2,1,32,2,77235,1,2,,
9,4,1,44,2,77236,,1,,
1,1,5,21,2,77237,,1,,
12,2,5,59,1,77238,,1,,
2,2,3,36,2,77239,,1,,
7,5,6,35,1,77240,,1,,
8,1,5,27,1,77241,,1,,
3,6,,7,1,77242,,1,,2
15,5,,7,2,77243,,1,,1
15,7,6,42,1,77244,,1,,
7,5,1,73,2,77245,7,1,,
4,1,5,68,1,77246,,1,,
3,2,1,67,2,77247,99,2,,
9,2,6,22,2,77248,3,2,,
8,6,,16,1,77249,2,2,,10
8,4,1,78,1,77250,,1,,
6,2,1,26,2,77251,,1,,
6,3,,12,2,77252,,1,,6
7,3,,3,2,77253,,1,,
15,2,1,36,1,77254,4,2,,
6,2,6,60,2,77255,,1,,
6,5,6,30,1,77256,,1,,
14,6,1,61,1,77257,9,1,,
3,5,,4,2,77258,,1,,
5,5,1,24,1,77259,,1,,
7,2,5,53,1,77260,3,2,,
15,5,,0,2,77261,,1,6,
9,4,,19,2,77262,,1,,13
,4,1,44,2,77263,5,2,,
9,5,,15,2,77264,,1,,9
15,6,1,41,2,77265,,1,,
15,4,,4,1,77266,,1,,
15,3,,17,2,77267,3,2,,11
14,5,,9,2,77268,,1,,4
15,7,,19,1,77269,,1,,15
14,3,,11,1,77270,2,2,,5
1,3,,16,2,77271,,1,,10
4,3,,3,1,77272,,1,,
7,2,,5,2,77273,,1,,
2,5,,8,1,77274,,1,,1
14,5,1,60,1,77275,9,1,,
15,4,,2,1,77276,,1,,
5,4,1,53,1,77277,,1,,
15,4,,4,1,77278,,1,,
15,5,1,38,2,77279,,1,,
14,2,6,42,1,77280,,1,,
1,3,,13,2,77281,,1,,7
12,5,5,20,1,77282,2,1,,
15,6,1,46,2,77283,,1,,
9,2,1,65,1,77284,,1,,
3,4,1,29,2,77285,,1,,
1,7,,4,2,77286,,1,,
15,5,1,53,2,77287,,1,,
3,6,,0,2,77288,,1,11,
4,3,5,24,1,77289,,1,,
4,2,2,44,2,77290,,1,,
2,2,3,42,2,77291,,1,,
13,3,,8,2,77292,,1,,3
5,6,,5,1,77293,,1,,
4,5,,12,2,77294,,1,,6
10,4,5,30,1,77295,,1,,
5,4,,0,2,77296,,1,6,
1,4,,5,2,77297,,1,,
6,1,3,63,1,77298,,1,,
9,2,1,67,2,77299,,1,,
12,3,5,24,1,77300,,1,,
8,7,,7,2,77301,,1,,1
6,1,5,23,1,77302,,1,,
7,2,1,60,2,77303,,1,,
2,3,6,21,2,77304,,1,,
2,1,3,58,2,77305,,1,,
15,7,1,73,1,77306,2,2,,
5,5,,4,2,77307,,1,,
15,2,1,51,2,77308,,1,,
6,4,,1,2,77309,,1,13,
8,2,6,26,1,77310,4,2,,
6,3,1,38,1,77311,,1,,
15,3,,0,2,77312,1,2,6,
6,3,1,67,2,77313,8,1,,
9,3,1,76,1,77314,,1,,
7,2,5,20,2,77315,,1,,
2,4,,16,2,77316,3,1,,15
4,2,1,77,2,77317,,1,,
3,1,5,62,1,77318,,1,,
14,1,3,51,1,77319,,1,,
4,6,5,35,2,77320,,1,,
77,3,,7,1,77321,,1,,1
9,2,6,24,1,77322,3,1,,
14,6,6,28,2,77323,,1,,
13,7,,4,2,77324,,1,,
8,5,,16,1,77325,4,2,,9
8,3,,12,1,77326,,1,,6
15,6,,2,1,77327,,1,,
15,2,1,43,2,77328,4,2,,
15,5,,4,1,77329,,1,,
5,4,,11,1,77330,3,2,,4
15,5,1,54,1,77331,,1,,
6,3,5,36,1,77332,,1,,
15,2,1,70,1,77333,,1,,
6,5,,2,1,77334,,1,,
1,3,,10,2,77335,,1,,3
6,1,3,48,1,77336,,1,,
7,5,5,23,2,77337,3,2,,
5,7,,6,1,77338,,1,,0
8,3,1,41,2,77339,,1,,
15,4,1,39,2,77340,,1,,
7,1,4,49,2,77341,,1,,
15,3,1,37,1,77342,,1,,
12,7,,2,1,77343,,1,,
14,7,,0,2,77344,,1,1,
6,4,,1,1,77345,,1,21,
9,5,1,30,1,77346,,1,,
10,1,2,80,2,77347,,1,,
15,2,1,78,1,77348,,1,,
15,4,1,53,2,77349,7,1,,
5,5,,12,1,77350,,1,,5
9,4,2,80,2,77351,,1,,
5,4,,3,1,77352,,1,,
2,3,,19,2,77353,,1,,11
4,1,2,80,2,77354,9,2,,
3,2,1,71,2,77355,,1,,
6,3,,6,2,77356,,1,,0
,4,,17,2,77357,,1,,13
,4,,16,2,77358,3,2,,10
2,2,,2,2,77359,,1,,
6,7,1,41,1,77360,,1,,
14,3,,3,2,77361,,1,,
7,2,1,75,2,77362,,1,,
15,4,,8,2,77363,,1,,0
6,2,1,66,2,77364,,1,,
15,6,5,23,1,77365,,1,,
6,5,,6,1,77366,,1,,1
4,3,3,48,2,77367,,1,,
7,5,1,43,2,77368,4,2,,
7,2,5,21,2,77369,,1,,
1,7,,14,1,77370,,1,,8
15,2,1,70,2,77371,,1,,
7,4,,7,2,77372,,1,,1
8,2,1,74,2,77373,,1,,
7,3,3,46,2,77374,6,1,,
4,6,,1,2,77375,,1,23,
7,2,1,60,1,77376,7,2,,
12,4,6,36,1,77377,,1,,
15,5,,2,1,77378,,1,,
15,3,,12,1,77379,,1,,5
15,3,1,46,1,77380,,1,,
6,4,6,28,1,77381,,1,,
6,4,,1,1,77382,,1,13,
9,3,1,80,1,77383,8,1,,
9,4,,14,2,77384,,1,,9
12,7,5,52,1,77385,,1,,
10,4,1,31,2,77386,6,1,,
7,2,1,44,1,77387,,1,,
6,2,1,46,1,77388,,1,,
3,3,,4,1,77389,,1,,
4,4,,3,1,77390,,1,,
7,5,1,36,1,77391,,1,,
15,4,1,54,2,77392,,1,,
15,7,1,63,2,77393,1,2,,
5,2,1,60,2,77394,,1,,
9,2,,18,2,77395,,1,,12
6,5,1,31,2,77396,,1,,
15,5,,3,2,77397,,1,,
6,4,4,62,1,77398,4,1,,
6,2,1,80,2,77399,,1,,
6,2,1,80,1,77400,,1,,
2,4,,0,2,77401,,1,4,
6,4,,5,2,77402,,1,,
3,4,,10,1,77403,,1,,4
8,5,,8,2,77404,,1,,3
10,2,4,53,2,77405,,1,,
6,5,,8,1,77406,,1,,0
4,2,4,44,2,77407,,1,,
3,1,2,79,2,77408,8,1,,
12,5,1,38,2,77409,2,2,,
,4,,6,1,77410,,1,,0
5,7,1,44,2,77411,,1,,
14,6,,9,2,77412,,1,,2
15,3,,2,2,77413,,1,,
6,4,1,32,1,77414,3,2,,
4,2,1,72,2,77415,,1,,
15,5,,14,2,77416,,1,,7
3,3,1,80,1,77417,,1,,
5,5,,8,2,77418,,1,,2
15,4,5,24,1,77419,,1,,
5,7,,18,2,77420,,1,,11
8,4,,5,2,77421,,1,,
14,2,1,80,1,77422,,1,,
5,4,1,74,1,77423,,1,,
6,2,1,40,2,77424,5,2,,
12,2,2,66,1,77425,,1,,
7,2,,14,1,77426,,1,,7
15,4,,0,2,77427,,1,4,
6,7,5,33,2,77428,,1,,
9,2,1,76,2,77429,,1,,
1,4,,1,2,77430,,1,19,
3,3,6,22,2,77431,,1,,
,4,,4,1,77432,,1,,
10,3,2,58,2,77433,6,1,,
15,3,,5,1,77434,,1,,
5,5,,10,2,77435,,1,,4
15,3,1,58,2,77436,,1,,
10,4,,6,1,77437,,1,,0
15,3,3,41,2,77438,,1,,
8,7,,14,2,77439,,1,,8
15,4,,19,1,77440,,1,,13
4,3,,11,1,77441,,1,,5
7,6,,17,2,77442,,1,,12
6,3,1,64,1,77443,,1,,
6,1,3,63,1,77444,,1,,
15,4,5,20,1,77445,,1,,
8,4,1,26,2,77446,,1,,
15,6,,8,2,77447,,1,,1
6,2,5,26,1,77448,,1,,
6,4,,1,2,77449,,1,13,
13,5,3,58,2,77450,8,1,,
5,5,1,61,1,77451,3,2,,
3,3,6,27,1,77452,3,2,,
8,4,1,57,2,77453,,1,,
7,6,,3,2,77454,,1,,
14,7,,18,2,77455,,1,,15
8,2,1,62,2,77456,,1,,
15,2,,12,1,77457,,1,,6
,2,1,50,1,77458,,1,,
7,4,5,29,1,77459,4,2,,
7,1,3,45,1,77460,5,2,,
1,1,5,20,2,77461,,1,,
5,2,,6,1,77462,2,2,,1
9,4,2,50,2,77463,,1,,
5,3,3,36,2,77464,,1,,
15,4,5,21,2,77465,,1,,
9,2,5,22,2,77466,,1,,
6,7,,4,2,77467,,1,,
6,3,1,54,1,77468,,1,,
9,2,1,67,2,77469,,1,,
14,2,5,25,2,77470,,1,,
8,2,1,62,1,77471,6,1,,
1,6,,0,2,77472,,1,6,
15,3,1,31,2,77473,,1,,
14,5,,14,2,77474,,1,,8
15,3,1,48,1,77475,,1,,
5,7,,9,1,77476,,1,,3
15,4,3,59,1,77477,6,1,,
3,5,,4,1,77478,,1,,
12,4,,4,1,77479,,1,,
6,5,,11,1,77480,,1,,4
5,4,1,54,2,77481,8,1,,
4,6,,5,2,77482,,1,,
6,6,1,45,1,77483,,1,,
2,6,1,40,1,77484,2,2,,
8,2,3,49,2,77485,,1,,
15,3,,5,2,77486,,1,,
13,3,,18,2,77487,3,2,,13
12,1,2,80,2,77488,,1,,
9,2,6,74,1,77489,,1,,
7,7,,3,1,77490,,1,,
8,3,5,35,2,77491,,1,,
6,3,6,34,1,77492,,1,,
1,7,,6,1,77493,,1,,1
6,2,1,80,1,77494,,1,,
4,3,,10,1,77495,3,1,,5
14,6,,1,1,77496,,1,22,
14,5,,9,1,77497,,1,,2
15,2,1,59,2,77498,,1,,
6,1,5,31,1,77499,,1,,
7,4,,3,2,77500,,1,,
6,4,,5,1,77501,,1,,
15,2,1,55,2,77502,,1,,
1,1,5,59,1,77503,,1,,
15,3,,14,2,77504,4,1,,8
10,4,1,30,2,77505,,1,,
7,5,,0,1,77506,,1,9,
14,4,1,43,1,77507,6,1,,
15,6,,18,2,77508,,1,,12
7,2,1,53,1,77509,,1,,
3,6,,4,2,77510,,1,,
8,6,2,80,1,77511,,1,,
6,6,,1,1,77512,,1,20,
15,5,4,34,1,77513,5,1,,
6,3,,1,1,77514,,1,16,
6,2,5,66,2,77515,,1,,
8,7,,16,1,77516,,1,,10
15,4,,15,2,77517,,1,,10
8,3,,16,1,77518,,1,,10
2,4,,16,2,77519,,1,,11
77,2,1,80,1,77520,,1,,
15,4,1,41,1,77521,,1,,
7,2,1,80,1,77522,,1,,
7,3,5,72,2,77523,,1,,
15,3,1,65,2,77524,,1,,
